StartDate,EndDate,Duration__in_seconds_,Finished,RecordedDate,ResponseId,Age,Age_classes,Gender,Party_to_vote_for,PoliticalSpectrum_Left,PoliticalSpectrum_Prog,PoliticalSpectrum_Coal,Education,Education_classes,Househol_composition,No_of_cars_in_househol,Type_of_house,Net_income_household,Postal_code,INHABITANTS_postal_cod,unemployment_socia_ass,share_owner_occupied_h,share_rented_house,Area_address_density,Urban_density_class
2021/11/26 17:43,2021/11/26 18:10,1610,True,2021/11/26 18:10,R_1Lp45jnQs3ZtKM4,56,55-65,Male,PVV (Partij voor de Vrijheid),Centre,Strongly conservative,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Single, without children living at home",1,Owner-occupied house,1000 - 1999 euro,4339,1365,4.029304029,80,20,239,Non-urban (address density of less than 500)
2021/11/26 17:49,2021/11/26 20:54,11062,True,2021/11/26 20:54,R_sNoUQUeAAPkSaJP,77,75+,Female,ChristenUnie,Centre,Progressive,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Rented house,3000 - 3999 Euros,3544,22090,6.4056134,60,40,2126,Highly urban (address density of 1 500 to 2 500)
2021/11/26 17:50,2021/11/26 18:17,1636,True,2021/11/26 18:17,R_3nV09v2tsNYHtiH,72,65-75,Female,D66,Centre,Strongly progressive,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,7511,9640,13.95228216,20,80,4056,Very highly urban (address density of 2 500 or more)
2021/11/26 17:54,2021/11/26 18:15,1248,True,2021/11/26 18:15,R_3aTzENzntIyPFRL,54,45-55,Female,SP (Socialist Party),Left,Progressive,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Owner-occupied house,1000 - 1999 euro,8031,9975,15.93984962,40,60,2421,Highly urban (address density of 1 500 to 2 500)
2021/11/26 17:58,2021/11/26 18:37,2353,True,2021/11/26 18:37,R_2YrjjIhuTqSfv2G,53,45-55,Female,Volt,Centre,Strongly progressive,Opposition parties,Master (HBO/WO),High,"Single, without children living at home",0,Rented house,2000 - 2999 Euros,1093,10225,13.54523227,30,70,8641,Very highly urban (address density of 2 500 or more)
2021/11/26 17:58,2021/11/26 18:15,1010,True,2021/11/26 18:15,R_2aDpDltFMpf38gE,32,25-35,Male,ChristenUnie,Centre,Progressive,Coalition parties,Bachelor's degree (HBO/WO),Medium,"Single, with children living at home",0,Owner-occupied house,Euro 6000 - 6999,6714,7265,10.52993806,50,50,2662,Very highly urban (address density of 2 500 or more)
2021/11/26 18:02,2021/11/26 18:26,1428,True,2021/11/26 18:26,R_1igkYZyxeCenVXJ,55,55-65,Male,No answer,No answer,No answer,No answer,"HAVO, VWO, MBO2-4",Medium,"Other, namely",1,Rented house,"10,000 Euros or more",3421,8310,4.512635379,70,30,975,Little urban (address density of 500 to 1 000)
2021/11/26 18:02,2021/11/26 18:17,876,True,2021/11/26 18:17,R_2c1pTfWLJQWUE0R,65,65-75,Male,JA21,Right,Strongly conservative,Opposition parties,Master (HBO/WO),High,"Living together/married, without children living at home",2,Owner-occupied house,4000 - 4999 Euros,5709,13175,7.400379507,80,20,1246,Moderately urban (address density of 1 000 to 1 500)
2021/11/26 18:05,2021/11/26 18:27,1296,True,2021/11/26 18:27,R_3RfitZ0dZXVYe3R,51,45-55,Female,BBB (BoerBurgerBeweging),Centre Right,Conservative,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, with children living at home",2,Owner-occupied house,5000 - 5999 Euros,7556,11675,10.4496788,50,50,2234,Highly urban (address density of 1 500 to 2 500)
2021/11/26 18:18,2021/11/26 18:52,2025,True,2021/11/26 18:52,R_2s4GGFUdWWYpjnt,75,75+,Female,GROENLINKS,Centre Left,Strongly progressive,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Single, without children living at home",1,Owner-occupied house,1000 - 1999 euro,1052,12305,12.31206826,30,70,11497,Very highly urban (address density of 2 500 or more)
2021/11/26 18:23,2021/11/26 18:38,888,True,2021/11/26 18:38,R_RsOS3oXZu0ErAWJ,72,65-75,Female,Volt,Centre,Strongly progressive,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",2,Owner-occupied house,2000 - 2999 Euros,2023,13175,4.174573055,70,30,3776,Very highly urban (address density of 2 500 or more)
2021/11/26 18:24,2021/11/26 20:18,6842,True,2021/11/26 20:18,R_1n7PUUoxuuocw6S,80,75+,Female,CDA,Centre,Conservative,Coalition parties,Bachelor's degree (HBO/WO),Medium,"Single, without children living at home",0,Owner-occupied house,2000 - 2999 Euros,2545,12040,12.99833887,40,60,4566,Very highly urban (address density of 2 500 or more)
2021/11/26 18:30,2021/11/26 18:59,1777,True,2021/11/26 18:59,R_ZlYkkZdDVQpkaJP,63,55-65,Male,Pieter Omtzigt,Unknown,Unknown,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Single, without children living at home",1,Rented house,2000 - 2999 Euros,2552,16450,9.331306991,50,50,4256,Very highly urban (address density of 2 500 or more)
2021/11/26 18:32,2021/11/27 01:39,25607,True,2021/11/27 01:39,R_2eWq9RyHwggNsHi,61,55-65,Male,ChristenUnie,Centre,Progressive,Coalition parties,Master (HBO/WO),High,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,2908,3200,7.1875,50,50,2029,Highly urban (address density of 1 500 to 2 500)
2021/11/26 18:34,2021/11/26 19:00,1523,True,2021/11/26 19:00,R_6YzcPSxE0wYqgdr,23,18-25,Male,PvdA (Labour Party),Centre Left,Progressive,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Single, living with relatives",2,Owner-occupied house,4000 - 4999 Euros,9801,8050,5.217391304,80,20,730,Little urban (address density of 500 to 1 000)
2021/11/26 18:36,2021/11/26 18:53,1020,True,2021/11/26 18:53,R_a4QOGgUGF4FElNL,58,55-65,Female,GROENLINKS,Centre Left,Strongly progressive,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",1,Owner-occupied house,4000 - 4999 Euros,5751,12535,8.855205425,60,40,1321,Moderately urban (address density of 1 000 to 1 500)
2021/11/26 18:36,2021/11/26 19:03,1594,True,2021/11/26 19:03,R_DCd7eWe74fPvDJn,56,55-65,Female,Party for the Animals,Left,Strongly progressive,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Single, without children living at home",1,Rented house,1000 - 1999 euro,3011,16980,7.685512367,30,70,6434,Very highly urban (address density of 2 500 or more)
2021/11/26 18:37,2021/11/27 13:48,69040,True,2021/11/27 13:48,R_UyCJXtm287YgVpv,65,65-75,Male,ChristenUnie,Centre,Progressive,Coalition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Rented house,1000 - 1999 euro,2665,12015,4.827299209,70,30,980,Little urban (address density of 500 to 1 000)
2021/11/26 18:44,2021/11/26 18:59,937,True,2021/11/26 18:59,R_1K3dqFN92yjjafC,53,45-55,Female,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",0,Rented house,1000 - 1999 euro,2273,10030,11.66500499,40,60,4076,Very highly urban (address density of 2 500 or more)
2021/11/26 18:48,2021/11/26 19:22,2052,True,2021/11/26 19:22,R_25tQxdwFjbhvY2d,25,25-35,Female,BBB (BoerBurgerBeweging),Centre Right,Conservative,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",2,Owner-occupied house,3000 - 3999 Euros,9422,4910,8.248472505,70,30,412,Non-urban (address density of less than 500)
2021/11/26 18:54,2021/11/26 19:27,1943,True,2021/11/26 19:27,R_2fEggVA7ciJtYDx,76,75+,Female,VVD,Centre Right,Conservative,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Rented house,3000 - 3999 Euros,2555,9120,7.730263158,50,50,3784,Very highly urban (address density of 2 500 or more)
2021/11/26 18:54,2021/11/26 20:31,5812,True,2021/11/26 20:31,R_27DVjO26io7ro6y,52,45-55,Female,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,"HAVO, VWO, MBO2-4",Medium,"Single, with children living at home",1,Rented house,1000 - 1999 euro,5802,7375,12.94915254,50,50,1522,Highly urban (address density of 1 500 to 2 500)
2021/11/26 19:03,2021/11/26 19:29,1569,True,2021/11/26 19:29,R_3Koz6NXgNIoWNvC,67,65-75,Female,Pieter Omtzigt,Unknown,Unknown,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",1,Rented house,1000 - 1999 euro,9711,9745,8.517188302,10,80,6099,Very highly urban (address density of 2 500 or more)
2021/11/26 19:04,2021/11/26 19:18,852,True,2021/11/26 19:18,R_2EbdihrjO0wx4UH,65,65-75,Female,No idea,No idea,No idea,No idea,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",1,Owner-occupied house,1000 - 1999 euro,2133,7850,7.324840764,70,30,2297,Highly urban (address density of 1 500 to 2 500)
2021/11/26 19:25,2021/11/26 19:37,733,True,2021/11/26 19:37,R_1r3cPQgxfj4J9ED,55,55-65,Female,Pieter Omtzigt,Unknown,Unknown,Opposition parties,Master (HBO/WO),High,"Living together/married, with children living at home",4,Owner-occupied house,5000 - 5999 Euros,7000,,,,,,
2021/11/26 19:31,2021/11/26 19:53,1326,True,2021/11/26 19:53,R_3kvsyx3hnyeNTOW,64,55-65,Female,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,5684,11325,8.25607064,60,40,1522,Highly urban (address density of 1 500 to 2 500)
2021/11/26 19:48,2021/11/26 20:04,944,True,2021/11/26 20:04,R_3qE7ZvF1qvwUuPC,57,55-65,Male,SP (Socialist Party),Left,Progressive,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,,0,"Other, namely",0 - 999 Euros,3033,4685,11.31270011,30,70,7242,Very highly urban (address density of 2 500 or more)
2021/11/26 19:53,2021/11/26 20:06,762,True,2021/11/26 20:06,R_6Ms9ZD5xoyDZUAh,65,65-75,Male,PvdA (Labour Party),Centre Left,Progressive,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,9200,,,,,,
2021/11/26 19:55,2021/11/26 20:14,1126,True,2021/11/26 20:14,R_xyIept1rimSeU1z,65,65-75,Female,No answer,No answer,No answer,No answer,"Other, namely",Medium,"Single, without children living at home",0,Owner-occupied house,1000 - 1999 euro,1357,3500,10,60,40,1407,Moderately urban (address density of 1 000 to 1 500)
2021/11/26 19:56,2021/11/26 20:13,1033,True,2021/11/26 20:13,R_2s5Qs6Y3YNE8bjb,79,75+,Female,VVD,Centre Right,Conservative,Coalition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Owner-occupied house,4000 - 4999 Euros,4386,3595,5.146036161,90,10,1332,Moderately urban (address density of 1 000 to 1 500)
2021/11/26 20:01,2021/11/26 20:37,2173,True,2021/11/26 20:37,R_1QDtWFu34W6kL2g,64,55-65,Male,PVV (Partij voor de Vrijheid),Centre,Strongly conservative,Opposition parties,No diploma,Low,"Living together/married, without children living at home",1,Rented house,2000 - 2999 Euros,1111,14495,6.657468092,50,50,2449,Highly urban (address density of 1 500 to 2 500)
2021/11/26 20:04,2021/11/26 20:19,949,True,2021/11/26 20:19,R_3I9Pppq03g9xmnK,53,45-55,Female,VVD,Centre Right,Conservative,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, with children living at home",4,Owner-occupied house,2000 - 2999 Euros,4569,930,4.838709677,80,10,85,Non-urban (address density of less than 500)
2021/11/26 20:06,2021/11/26 20:45,2331,True,2021/11/26 20:45,R_333hfzBxUwIdAnZ,83,75+,Female,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,Master (HBO/WO),High,"Single, without children living at home",1,Owner-occupied house,1000 - 1999 euro,2320,,,,,,
2021/11/26 20:06,2021/11/26 20:28,1306,True,2021/11/26 20:28,R_3G3NEQEMT2pNWdS,72,65-75,Female,Party for the Animals,Left,Strongly progressive,Opposition parties,Master (HBO/WO),High,"Single, without children living at home",0,Rented house,1000 - 1999 euro,2590,,,,,,
2021/11/26 20:06,2021/11/26 20:22,963,True,2021/11/26 20:22,R_pgWnxSsO0zbGA3D,53,45-55,Female,CDA,Centre,Conservative,Coalition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, with children living at home",2,Owner-occupied house,3000 - 3999 Euros,2995,3785,5.284015852,70,30,525,Little urban (address density of 500 to 1 000)
2021/11/26 20:07,2021/11/26 20:39,1958,True,2021/11/26 20:39,R_1JOUhLq8fyTfGIk,51,45-55,Female,No idea,No idea,No idea,No idea,Master (HBO/WO),High,"Living together/married, without children living at home",2,Owner-occupied house,5000 - 5999 Euros,7412,11625,11.52688172,50,50,2345,Highly urban (address density of 1 500 to 2 500)
2021/11/26 20:08,2021/11/26 20:22,878,True,2021/11/26 20:22,R_eg2VJFeMrRj4EM1,60,55-65,Male,PVV (Partij voor de Vrijheid),Centre,Strongly conservative,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Single, without children living at home",0,Rented house,2000 - 2999 Euros,6904,7215,10.74151074,50,50,1744,Highly urban (address density of 1 500 to 2 500)
2021/11/26 20:11,2021/11/26 20:26,888,True,2021/11/26 20:26,R_3kdgD04xUF0V6mq,75,75+,Female,PvdA (Labour Party),Centre Left,Progressive,Opposition parties,Master (HBO/WO),High,"Single, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,1111,14495,6.657468092,50,50,2449,Highly urban (address density of 1 500 to 2 500)
2021/11/26 20:11,2021/11/26 20:28,994,True,2021/11/26 20:28,R_3QWxXwEjMTWC2VM,64,55-65,Female,BBB (BoerBurgerBeweging),Centre Right,Conservative,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,4000 - 4999 Euros,1827,10600,9.386792453,60,40,1953,Highly urban (address density of 1 500 to 2 500)
2021/11/26 20:13,2021/11/26 20:39,1567,True,2021/11/26 20:39,R_1DTsNCLD0DIh3rA,59,55-65,Male,Party for the Animals,Left,Strongly progressive,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",2,Owner-occupied house,3000 - 3999 Euros,5325,1060,4.245283019,80,20,167,Non-urban (address density of less than 500)
2021/11/26 20:15,2021/11/26 21:02,2845,True,2021/11/26 21:02,R_3qOkkhvkA22c00P,73,65-75,Male,Volt,Centre,Strongly progressive,Opposition parties,Master (HBO/WO),High,"Single, without children living at home",0,Rented house,1000 - 1999 euro,4204,5320,14.84962406,20,80,1815,Highly urban (address density of 1 500 to 2 500)
2021/11/26 20:20,2021/11/26 20:31,663,True,2021/11/26 20:31,R_zffXwtry7GFWewV,64,55-65,Male,Volt,Centre,Strongly progressive,Opposition parties,Master (HBO/WO),High,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,7443,9210,6.406080347,70,20,838,Little urban (address density of 500 to 1 000)
2021/11/26 20:29,2021/11/26 20:44,887,True,2021/11/26 20:44,R_3n2aWsKxd1oVKGs,68,65-75,Male,D66,Centre,Strongly progressive,Coalition parties,Master (HBO/WO),High,"Living together/married, with children living at home",2,Owner-occupied house,3000 - 3999 Euros,9245,1685,5.934718101,80,20,105,Non-urban (address density of less than 500)
2021/11/26 20:34,2021/11/26 20:47,760,True,2021/11/26 20:47,R_27TGInvV2gqO5Ix,69,65-75,Female,SGP,Centre Right,Conservative,Opposition parties,Master (HBO/WO),High,"Other, namely",5,"Other, namely","10,000 Euros or more",9725,6170,8.103727715,30,70,4087,Very highly urban (address density of 2 500 or more)
2021/11/26 20:41,2021/11/26 20:57,922,True,2021/11/26 20:57,R_3nIvhbyinP2Tx4B,56,55-65,Male,VVD,Centre Right,Conservative,Coalition parties,Master (HBO/WO),High,"Living together/married, without children living at home",2,Owner-occupied house,8000 - 8999 Euros,1035,10735,9.687936656,50,50,1996,Highly urban (address density of 1 500 to 2 500)
2021/11/26 20:47,2021/11/26 21:10,1354,True,2021/11/26 21:10,R_2RaB9CsRafJHhKe,75,75+,Female,VVD,Centre Right,Conservative,Coalition parties,"Other, namely",Medium,"Living together/married, without children living at home",2,Owner-occupied house,3000 - 3999 Euros,8531,8250,7.393939394,60,40,786,Little urban (address density of 500 to 1 000)
2021/11/26 20:54,2021/11/26 21:12,1059,True,2021/11/26 21:12,R_1hYhk50K5jN22d8,79,75+,Female,Pieter Omtzigt,Unknown,Unknown,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Single, without children living at home",1,Rented house,2000 - 2999 Euros,5614,3905,4.609475032,50,50,3613,Very highly urban (address density of 2 500 or more)
2021/11/26 20:55,2021/11/26 22:14,4733,True,2021/11/26 22:14,R_1I3D6885VO3jafj,77,75+,Female,SP (Socialist Party),Left,Progressive,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",1,Owner-occupied house,1000 - 1999 euro,1221,9180,8.986928105,50,50,3919,Very highly urban (address density of 2 500 or more)
2021/11/26 20:58,2021/11/28 11:10,137492,True,2021/11/28 11:10,R_2ZCW6uigoOK4mgk,60,55-65,Female,VVD,Centre Right,Conservative,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",2,Owner-occupied house,4000 - 4999 Euros,5682,4085,4.52876377,80,20,1252,Moderately urban (address density of 1 000 to 1 500)
2021/11/26 21:00,2021/11/26 21:36,2163,True,2021/11/26 21:36,R_1OBQJUKJ3nMsKuC,58,55-65,Male,SP (Socialist Party),Left,Progressive,Opposition parties,Master (HBO/WO),High,"Single, with children living at home",0,Rented house,2000 - 2999 Euros,1078,14765,6.603454114,30,70,8560,Very highly urban (address density of 2 500 or more)
2021/11/26 21:12,2021/11/26 21:27,916,True,2021/11/26 21:27,R_1LLqSh2ZgEyE7K2,53,45-55,Female,VVD,Centre Right,Conservative,Coalition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",2,Owner-occupied house,4000 - 4999 Euros,2281,4700,2.872340426,90,10,3988,Very highly urban (address density of 2 500 or more)
2021/11/26 21:12,2021/11/26 21:27,910,True,2021/11/26 21:27,R_1DLREG97UZ9hEwF,59,55-65,Male,SGP,Centre Right,Conservative,Opposition parties,Master (HBO/WO),High,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,2922,7055,5.598866052,50,50,2440,Highly urban (address density of 1 500 to 2 500)
2021/11/26 21:13,2021/11/26 21:30,1060,True,2021/11/26 21:31,R_24vmKoTtPt7V3GH,60,55-65,Female,PVV (Partij voor de Vrijheid),Centre,Strongly conservative,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",2,Owner-occupied house,2000 - 2999 Euros,4661,12445,6.990759341,70,30,962,Little urban (address density of 500 to 1 000)
2021/11/26 21:17,2021/11/26 21:30,766,True,2021/11/26 21:30,R_6VbU9ilqii8NAQh,58,55-65,Male,GROENLINKS,Centre Left,Strongly progressive,Opposition parties,Master (HBO/WO),High,"Single, without children living at home",1,Owner-occupied house,1000 - 1999 euro,3522,9055,9.442297073,40,50,4572,Very highly urban (address density of 2 500 or more)
2021/11/26 21:33,2021/11/26 22:02,1717,True,2021/11/26 22:02,R_12tB3mNGDXsHZTg,71,65-75,Female,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Owner-occupied house,1000 - 1999 euro,7241,8075,5.820433437,70,30,904,Little urban (address density of 500 to 1 000)
2021/11/26 21:35,2021/11/26 21:45,611,True,2021/11/26 21:45,R_PYV8BecshV2uDex,65,65-75,Female,GROENLINKS,Centre Left,Strongly progressive,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",0,Owner-occupied house,0 - 999 Euros,8916,3215,7.931570762,60,40,3052,Very highly urban (address density of 2 500 or more)
2021/11/26 21:42,2021/11/26 21:55,768,True,2021/11/26 21:55,R_1FBEj6Q0cnWPPix,51,45-55,Female,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,Master (HBO/WO),High,"Living together/married, without children living at home",2,Owner-occupied house,9000 - 9999 Euros,5017,5830,5.917667238,60,40,3762,Very highly urban (address density of 2 500 or more)
2021/11/26 21:45,2021/11/26 22:02,1039,True,2021/11/26 22:02,R_1JQpAlKgiWXBvFT,52,45-55,Female,VVD,Centre Right,Conservative,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, with children living at home",3,Owner-occupied house,Euro 6000 - 6999,3203,3760,10.37234043,40,60,3141,Very highly urban (address density of 2 500 or more)
2021/11/26 21:52,2021/11/26 22:24,1897,True,2021/11/26 22:24,R_308YWCgHmz6T3Qh,60,55-65,Female,Party for the Animals,Left,Strongly progressive,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Rented house,2000 - 2999 Euros,8141,7120,4.634831461,80,20,531,Little urban (address density of 500 to 1 000)
2021/11/26 21:58,2021/11/26 22:15,1029,True,2021/11/26 22:15,R_3snwSXHNgB4RDei,26,25-35,Female,PVV (Partij voor de Vrijheid),Centre,Strongly conservative,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",1,Rented house,1000 - 1999 euro,2382,3005,4.159733777,70,30,1116,Moderately urban (address density of 1 000 to 1 500)
2021/11/26 22:02,2021/11/26 22:23,1271,True,2021/11/26 22:23,R_9v6wfkenAdevvSp,20,18-25,Female,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,"HAVO, VWO, MBO2-4",Medium,"Single, living with relatives",3,Owner-occupied house,8000 - 8999 Euros,8242,6070,8.072487644,70,30,1138,Moderately urban (address density of 1 000 to 1 500)
2021/11/26 22:16,2021/11/26 22:43,1621,True,2021/11/26 22:43,R_OO5bk6uq90rM6Nb,62,55-65,Male,PVV (Partij voor de Vrijheid),Centre,Strongly conservative,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, with children living at home",2,Owner-occupied house,2000 - 2999 Euros,4823,8875,6.422535211,70,30,1224,Moderately urban (address density of 1 000 to 1 500)
2021/11/26 22:20,2021/11/26 22:33,801,True,2021/11/26 22:33,R_2Qy1TDidMeFkxEG,46,45-55,Female,No idea,No idea,No idea,No idea,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,4000 - 4999 Euros,1036,2540,5.905511811,70,30,2638,Very highly urban (address density of 2 500 or more)
2021/11/26 22:29,2021/11/26 22:40,628,True,2021/11/26 22:40,R_26gSCH8Z2yuVfsO,56,55-65,Female,VVD,Centre Right,Conservative,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",1,Rented house,0 - 999 Euros,1033,12725,11.86640472,20,80,2206,Highly urban (address density of 1 500 to 2 500)
2021/11/26 22:40,2021/11/26 23:01,1260,True,2021/11/26 23:01,R_2ztNyaNyiEy9RiP,79,75+,Male,50PLUS,Centre,Conservative,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,5223,13230,10.4686319,30,70,2373,Highly urban (address density of 1 500 to 2 500)
2021/11/26 22:58,2021/11/26 23:29,1858,True,2021/11/26 23:29,R_33868nsZSKxQTt8,51,45-55,Female,VVD,Centre Right,Conservative,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,2992,14690,5.071477195,70,30,1807,Highly urban (address density of 1 500 to 2 500)
2021/11/26 23:07,2021/11/26 23:51,2673,True,2021/11/26 23:51,R_b78jDAN9kGRMBwd,70,65-75,Female,GROENLINKS,Centre Left,Strongly progressive,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,9697,2630,8.55513308,70,30,274,Non-urban (address density of less than 500)
2021/11/26 23:24,2021/11/26 23:43,1187,True,2021/11/26 23:43,R_BzZL11qv6CPkuK5,56,55-65,Female,No idea,No idea,No idea,No idea,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Single, without children living at home",1,Rented house,1000 - 1999 euro,7461,9580,6.576200418,60,40,1317,Moderately urban (address density of 1 000 to 1 500)
2021/11/26 23:46,2021/11/27 00:01,910,True,2021/11/27 00:01,R_3fw2frBHflwdgH2,60,55-65,Male,D66,Centre,Strongly progressive,Coalition parties,Bachelor's degree (HBO/WO),Medium,"Other, namely",3,Rented house,0 - 999 Euros,8384,905,8.839779006,60,40,136,Non-urban (address density of less than 500)
2021/11/26 23:48,2021/11/27 00:11,1385,True,2021/11/27 00:11,R_XBtaIaciZavmuIh,65,65-75,Male,VVD,Centre Right,Conservative,Coalition parties,Master (HBO/WO),High,"Living together/married, without children living at home",2,Owner-occupied house,"10,000 Euros or more",7595,3020,4.304635762,70,30,246,Non-urban (address density of less than 500)
2021/11/26 23:49,2021/11/27 00:07,1081,True,2021/11/27 00:07,R_1ilH9oKX6YhdaZW,59,55-65,Female,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",2,Rented house,4000 - 4999 Euros,9731,7650,6.928104575,80,20,1602,Highly urban (address density of 1 500 to 2 500)
2021/11/26 23:50,2021/11/27 00:06,936,True,2021/11/27 00:06,R_2cvu6O4fcqe1ZTj,62,55-65,Male,VVD,Centre Right,Conservative,Coalition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",2,Owner-occupied house,1000 - 1999 euro,4841,11915,3.734788082,80,20,1112,Moderately urban (address density of 1 000 to 1 500)
2021/11/27 00:01,2021/11/27 00:18,975,True,2021/11/27 00:18,R_4MBhFL6PtXMUxX3,58,55-65,Male,D66,Centre,Strongly progressive,Coalition parties,Master (HBO/WO),High,"Living together/married, with children living at home",2,Owner-occupied house,5000 - 5999 Euros,2412,1500,4.333333333,80,20,914,Little urban (address density of 500 to 1 000)
2021/11/27 00:49,2021/11/27 01:13,1483,True,2021/11/27 01:13,R_3EEWrcSxPJEo9dh,55,55-65,Female,BBB (BoerBurgerBeweging),Centre Right,Conservative,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",1,Rented house,2000 - 2999 Euros,6214,4825,15.64766839,20,80,3306,Very highly urban (address density of 2 500 or more)
2021/11/27 01:26,2021/11/27 01:52,1538,True,2021/11/27 01:52,R_3I9N2DucWyb392G,60,55-65,Female,SP (Socialist Party),Left,Progressive,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Single, without children living at home",1,Rented house,1000 - 1999 euro,6243,2575,6.213592233,80,20,223,Non-urban (address density of less than 500)
2021/11/27 02:04,2021/11/27 02:18,829,True,2021/11/27 02:18,R_1j6t65YCtkmQyel,64,55-65,Male,VVD,Centre Right,Conservative,Coalition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,5931,9690,7.946336429,60,40,1392,Moderately urban (address density of 1 000 to 1 500)
2021/11/27 03:14,2021/11/27 03:22,462,True,2021/11/27 03:22,R_agwX3IOzT9pPwZj,54,45-55,Female,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",1,Rented house,1000 - 1999 euro,4384,5560,7.823741007,70,30,1341,Moderately urban (address density of 1 000 to 1 500)
